institution;country;production;year
Santa Barbara City College;United States;54;2018
Saybrook University;United States;85;2018
The University of Arizona Global Campus;United States;47;2018
New York State College of Ceramics;United States;12;2018
Institute for Interdisciplinary Studies of Austrian Universities;Austria;13;2018
University of Applied Sciences Emden Leer;Germany;72;2018
Universitas Tridinanti Palembang;Indonesia;89;2018
Institut National de la Recherche Agronomique de Tunisie;Tunisia;53;2018
Karaganda Medical University;Kazakhstan;50;2018
Jodhpur National University;India;39;2018
Assam Don Bosco University;India;105;2018
National Institute of Science and Technology;India;66;2018
Universidade Estadual de Alagoas;Brazil;64;2018
National Institute of Technology, Gunma College;Japan;40;2018
Juniata College;United States;58;2018
Tafresh University;Iran;90;2018
Toros University;Türkiye;70;2018
University of Cundinamarca;Colombia;72;2018
Alice-Salomon-Hochschule Berlin;Germany;76;2018
P.V. Narsimha Rao Telangana Veterinary University;India;78;2018
Kerala University of Fisheries and Ocean Studies;India;65;2018
KIST Medical College;Nepal;92;2018
Aarhus Business College;Denmark;8;2018
College of New Rochelle;United States;37;2018
Mississippi Delta Community College;United States;40;2018
Siberian State University of Telecommunications and Informatics;Russia;91;2018
Volga State University of Technology;Russia;114;2018
Jubail Industrial College;Saudi Arabia;100;2018
Moravian University;United States;48;2018
California Western School of Law;United States;23;2018
Osaka University of Health and Sport Sciences;Japan;45;2018
Qingdao Binhai University;China;83;2018
Bhagwant University;India;77;2018
Catholic University in Ruzomberok;Slovakia;81;2018
Hwa Hsia University of Technology;Taiwan;43;2018
MODUL University Vienna;Austria;75;2018
University of Mindanao;Philippines;38;2018
Instituto Tecnológico de Toluca;Mexico;62;2018
Wessex Institute of Technology;United Kingdom;40;2018
Lyceum of the Philippines University;Philippines;18;2018
Krirk University;Thailand;4;2018
Federal University Kashere;Nigeria;75;2018
ESCP Business School;France;98;2018
University of the Virgin Islands;U.S. Virgin Islands;67;2018
Universitas Paramadina;Indonesia;48;2018
Aichi Shukutoku University;Japan;65;2018
Nahda University;Egypt;57;2018
D'Youville College;United States;57;2018
Girne American University;Cyprus;77;2018
National Institute of Technology, Toyota College;Japan;32;2018
Universidad Autónoma de Santo Domingo;Dominican Republic;72;2018
Langston University;United States;48;2018
University of Saint Mary;United States;25;2018
Central American Technological University;Honduras;40;2018
State Academic University of Humanities;Russia;66;2018
Povolzhskiy State University of Telecommunications and Informatics;Russia;81;2018
Jade University of Applied Sciences;Germany;76;2018
China Metallurgical Geology Bureau;China;38;2018
Urumqi Vocational University;China;20;2018
Salus University;United States;59;2018
Institut Pertanian Stiper;Indonesia;79;2018
Glocal University;India;50;2018
Central Party School of the Communist Party of China;China;6;2018
State University of Information and Communication Technologies;Ukraine;60;2018
American University of Nigeria;Nigeria;60;2018
Virginia Tech - Wake Forest University School of Biomedical Engineering & Sciences;United States;59;2018
Istanbul 29 Mayis University;Türkiye;48;2018
Australian Council for Educational Research;Australia;43;2018
Newcastle College;United Kingdom;34;2018
Beijing Academy of Social Sciences;China;15;2018
Rocky Vista University;United States;35;2018
University of Belgrano;Argentina;42;2018
Huafan University;Taiwan;23;2018
Zhejiang Police College;China;40;2018
Politécnico Colombiano Jaime Isaza Cadavid;Colombia;79;2018
Assam Down Town University;India;44;2018
Government Medical College;India;92;2018
Technological Educational Institute of Western Greece;Greece;150;2018
Ural State Law University;Russia;67;2018
Centro Universitário Salesiano de São Paulo;Brazil;94;2018
Asossa University;Ethiopia;42;2018
National Institute of Technology, Nara College;Japan;68;2018
Notre Dame of Dadiangas University;Philippines;48;2018
KLS Gogte Institute of Technology;India;99;2018
Lewis University;United States;71;2018
Universidad Metropolitana;Puerto Rico;43;2018
Bombay College of Pharmacy;India;73;2018
Georgia Highlands College;United States;70;2018
Dmytro Motornyi Tavria State Agrotechnological University;Ukraine;59;2018
Centro Universitário do Rio Grande do Norte;Brazil;51;2018
Maulana Azad National Urdu University;India;54;2018
M. Akmullah Bashkir State Pedagogical University;Russia;63;2018
Open University of Tanzania;Tanzania;56;2018
Ho Chi Minh City University of Transport;Vietnam;70;2018
Sardarkrushinagar Dantiwada Agricultural University;India;69;2018
S. Toraighyrov Pavlodar State University;Kazakhstan;45;2018
Qurtuba University of Science and Information Technology;Pakistan;73;2018
Lubbock Christian University;United States;79;2018
Terna Dental College and Hospital;India;73;2018
Mysore Medical College;India;95;2018
Nippon Sport Science University;Japan;78;2018
Universidade de Itaúna;Brazil;93;2018
University of Puerto Rico at Carolina;Puerto Rico;48;2018
Universal Technical Institute;United States;28;2018
Zhejiang Yuexiu University;China;8;2018
Takasaki University of Health and Welfare;Japan;49;2018
Grand Canyon University;United States;95;2018
Lebanese French University;Iraq;38;2018
Central Institute of Technology Kokrajhar;India;55;2018
Rhine-Waal University of Applied Sciences;Germany;89;2018
Bryansk State University;Russia;73;2018
SRM University, Andhra Pradesh;India;16;2018
City College of Dongguan University of Technology;China;22;2018
City of Glasgow College;United Kingdom;31;2018
Shaheed Benazir Bhutto Women University;Pakistan;46;2018
Krishna University;India;95;2018
Indian Institute of Information Technology Vadodara;India;149;2018
Université des Sciences et Techniques de Masuku;Gabon;72;2018
Lesley University;United States;52;2018
South Thames College;United Kingdom;6;2018
Kazi Nazrul University;India;42;2018
Kayseri Üniversitesi;Türkiye;15;2018
Rajiv Gandhi University of Knowledge Technologies;India;100;2018
Georgetown College;United States;59;2018
Breda University of Applied Sciences;The Netherlands;86;2018
United States University;United States;35;2018
Foreign Trade University;Vietnam;35;2018
Siam University;Thailand;66;2018
Mzumbe University;Tanzania;68;2018
Nan Kai University of Technology;Taiwan;25;2018
Trilogi University;Indonesia;124;2018
Miyagi University;Japan;40;2018
Vaidyaratnam P.S. Varier Ayurveda College;India;69;2018
City University College of Science and Technology;Malaysia;14;2018
Centro Universitário Anhanguera;Brazil;96;2018
Galway-Mayo Institute of Technology;Ireland;76;2018
University of Nouakchott Al Aasriya;Mauritania;77;2018
Russian State Geological Prospecting University;Russia;59;2018
Lithuanian University of Educational Sciences;Lithuania;107;2018
Saint - Petersburg State Chemical Pharmaceutical Academy;Russia;50;2018
Institut Agama Islam Negeri Parepare;Indonesia;64;2018
Bronx Community College;United States;58;2018
Drury University;United States;23;2018
Miller College;United States;92;2018
Universitas Ngurah Rai;Indonesia;78;2018
Universitas Panji Sakti;Indonesia;19;2018
National Center of Infectious and Parasitic Diseases;Bulgaria;46;2018
Catholic University of Eastern Africa;Kenya;82;2018
Tokyo Woman's Christian University;Japan;67;2018
Sugiyama Jogakuen University;Japan;34;2018
University of Al Maarif;Iraq;36;2018
Ho Chi Minh University of Banking;Vietnam;76;2018
Sportska Akademija Beograd;Serbia;43;2018
Pingxiang University;China;78;2018
Georgia Tech Lorraine;France;41;2018
Sunderland College;United Kingdom;1;2018
Baba Ghulam Shah Badshah University;India;76;2018
Academy of Christian Humanism University;Chile;124;2018
Salzburg University of Applied Sciences;Austria;64;2018
Tourism College of Zhejiang;China;13;2018
University of Human Development;Iraq;123;2018
Government Medical College Thoothukudi;India;55;2018
Zhejiang Institute of Communications;China;14;2018
National Hsinchu University of Education;Taiwan;54;2018
Saint Anselm College;United States;50;2018
Media Design School;New Zealand;68;2018
Tungnan University;Taiwan;31;2018
Academy of Economic Studies of Moldova;Moldova;43;2018
St. Cyril and St. Methodius University of Veliko Tarnovo;Bulgaria;71;2018
Al Mansour University College;Iraq;44;2018
Mannheim Centre for European Social Research;Germany;47;2018
Southern Polytechnic State University;United States;5;2018
Islamic Azad University Kazeron;Iran;59;2018
International Institute of Information Technology;India;139;2018
University of Santa Monica;United States;20;2018
University of South Florida Sarasota–Manatee;United States;82;2018
Urawa University;Japan;2;2018
Touro University Nevada;United States;29;2018
Randolph–Macon College;United States;35;2018
Hanoi University of Natural Resources and Environment;Vietnam;77;2018
University of Music and Performing Arts Vienna;Austria;36;2018
Ryazan State University;Russia;57;2018
University of Arkansas at Monticello;United States;42;2018
Universidad Técnica Luis Vargas Torres;Ecuador;105;2018
Atlanta University Center;United States;47;2018
WuFeng University;Taiwan;24;2018
National Institute of Technology, Yonago College;Japan;31;2018
Point Loma Nazarene University;United States;58;2018
Presidency University;Bangladesh;66;2018
Imam Ja’afar Al-Sadiq University;Iraq;3;2018
Mother Teresa Women's University;India;82;2018
Dhurakij Pundit University;Thailand;53;2018
École Normale Supérieure de Kouba;Algeria;71;2018
Syrian Private University;Syria;43;2018
Universitas Gresik;Indonesia;101;2018
University of Bahri;Sudan;68;2018
Caltex Riau Polytechnic;Indonesia;44;2018
Albany Law School;United States;31;2018
Universidad Católica Bolivia San Pablo;Bolivia;78;2018
Fitchburg State University;United States;56;2018
American College;Cyprus;15;2018
Central University of Karnataka;India;82;2018
ICMA Centre;United Kingdom;49;2018
Eastern University;United States;41;2018
German University of Administrative Sciences;Germany;99;2018
Mzuzu University;Malawi;75;2018
Omsk State Pedagogical University;Russia;52;2018
Häme University of Applied Sciences;Finland;143;2018
Windesheim University of Applied Sciences;The Netherlands;113;2018
Government Medical College;India;61;2018
Education Northwest;United States;20;2018
Sichuan Economic Management Cadre College;China;5;2018
Instituto Superior Tecnológico Loja;Ecuador;49;2018
University of Applied Sciences Stralsund;Germany;54;2018
Indiana University Kokomo;United States;64;2018
Skyline University College;United Arab Emirates;16;2018
Universidad Nacional Hermilio Valdizán;Peru;79;2018
University of Lusaka;Zambia;39;2018
Hampden–Sydney College;United States;42;2018
Jiaxing Vocational Technical College;China;18;2018
Universitas Setia Budi;Indonesia;85;2018
University of Celaya;Mexico;151;2018
Atlantic Technological University;Ireland;0;2018
Luhansk State Medical University;Ukraine;34;2018
Institute of Management Sciences Peshawar;Pakistan;103;2018
State University of Physical Education and Sport;Moldova;78;2018
Shepherd University;United States;86;2018
Yokohama University of Pharmacy;Japan;50;2018
Instituto Federal de Educação, Ciência e Tecnologia de Sergipe;Brazil;124;2018
Mediterranean University;Montenegro;55;2018
Tashkent State University of Oriental Studies;Uzbekistan;5;2018
International College of Applied Kinesiology-USA;United States;17;2018
Universitas Dharmawangsa;Indonesia;44;2018
Penza State University of Architecture and Construction;Russia;100;2018
New York State University College of Human Ecology;United States;51;2018
National Taiwan Sport University;Taiwan;51;2018
Indian Institute of Information Technology Guwahati;India;54;2018
KIMEP University;Kazakhstan;59;2018
Westmont College;United States;52;2018
Otago Polytechnic;New Zealand;62;2018
Private University in the Principality of Liechtenstein;Liechtenstein;49;2018
Kaluga State University named after K.E.Tsiolkovski;Russia;65;2018
Showa Women's University;Japan;25;2018
Guru Nanak Institutions;India;59;2018
Belarusian Russian University;Belarus;67;2018
Ivanovo State Power University;Russia;92;2018
All-Russian Research Institute for Optical and Physical Measurements;Russia;60;2018
Guilford College;United States;23;2018
Musashigaoka College;Japan;2;2018
Ho Technical University;Ghana;56;2018
Institut Supérieur d'Agriculture Rhône-Alpes;France;79;2018
Universitas Yapis Papua;Indonesia;97;2018
LaGuardia Community College;United States;77;2018
Universitas Nurtanio;Indonesia;29;2018
Flagler College;United States;54;2018
University Of Transport Technology;Vietnam;56;2018
El Colegio de Sonora;Mexico;46;2018
Instituto Tecnólogico de La Laguna;Mexico;109;2018
Saint Aloysius Gonzaga National University;Peru;30;2018
Odessa National Economics University;Ukraine;67;2018
Vistula University;Poland;115;2018
Institute for Biological Research “Siniša Stanković”;Serbia;50;2018
College of The Bahamas;Bahamas;58;2018
Flame University;India;32;2018
Tianjin University of Sport;China;31;2018
Haute École Pédagogique du Canton de Vaud;Switzerland;72;2018
Instituto Piaget;Portugal;48;2018
Magadh University;India;63;2018
Interfaces, Confinement, Matériaux et Nanostructures;France;47;2018
Ibrahim Badamasi Babangida University;Nigeria;58;2018
