institution;country;production;year
Assam Don Bosco University;India;63;2015
National Institute of Science and Technology;India;66;2015
Universidade Estadual de Alagoas;Brazil;29;2015
National Institute of Technology, Gunma College;Japan;40;2015
Juniata College;United States;38;2015
Tafresh University;Iran;69;2015
Toros University;Türkiye;44;2015
University of Cundinamarca;Colombia;43;2015
Alice-Salomon-Hochschule Berlin;Germany;70;2015
P.V. Narsimha Rao Telangana Veterinary University;India;23;2015
Kerala University of Fisheries and Ocean Studies;India;21;2015
KIST Medical College;Nepal;39;2015
Aarhus Business College;Denmark;8;2015
College of New Rochelle;United States;30;2015
Mississippi Delta Community College;United States;26;2015
Siberian State University of Telecommunications and Informatics;Russia;19;2015
Volga State University of Technology;Russia;48;2015
Jubail Industrial College;Saudi Arabia;52;2015
Moravian University;United States;26;2015
California Western School of Law;United States;32;2015
Osaka University of Health and Sport Sciences;Japan;33;2015
Qingdao Binhai University;China;25;2015
Bhagwant University;India;31;2015
Catholic University in Ruzomberok;Slovakia;56;2015
Hwa Hsia University of Technology;Taiwan;60;2015
MODUL University Vienna;Austria;72;2015
University of Mindanao;Philippines;22;2015
Instituto Tecnológico de Toluca;Mexico;130;2015
Wessex Institute of Technology;United Kingdom;19;2015
Lyceum of the Philippines University;Philippines;10;2015
Krirk University;Thailand;4;2015
Federal University Kashere;Nigeria;26;2015
ESCP Business School;France;56;2015
University of the Virgin Islands;U.S. Virgin Islands;35;2015
Universitas Paramadina;Indonesia;36;2015
Aichi Shukutoku University;Japan;67;2015
Nahda University;Egypt;22;2015
D'Youville College;United States;73;2015
Girne American University;Cyprus;56;2015
National Institute of Technology, Toyota College;Japan;41;2015
Universidad Autónoma de Santo Domingo;Dominican Republic;25;2015
Langston University;United States;33;2015
University of Saint Mary;United States;40;2015
Central American Technological University;Honduras;53;2015
State Academic University of Humanities;Russia;16;2015
Povolzhskiy State University of Telecommunications and Informatics;Russia;31;2015
Jade University of Applied Sciences;Germany;56;2015
China Metallurgical Geology Bureau;China;66;2015
Urumqi Vocational University;China;47;2015
Salus University;United States;32;2015
Institut Pertanian Stiper;Indonesia;42;2015
Glocal University;India;16;2015
Central Party School of the Communist Party of China;China;38;2015
State University of Information and Communication Technologies;Ukraine;28;2015
American University of Nigeria;Nigeria;34;2015
Virginia Tech - Wake Forest University School of Biomedical Engineering & Sciences;United States;70;2015
Istanbul 29 Mayis University;Türkiye;51;2015
Australian Council for Educational Research;Australia;46;2015
Newcastle College;United Kingdom;20;2015
Beijing Academy of Social Sciences;China;35;2015
Rocky Vista University;United States;19;2015
University of Belgrano;Argentina;33;2015
Huafan University;Taiwan;28;2015
Zhejiang Police College;China;43;2015
Politécnico Colombiano Jaime Isaza Cadavid;Colombia;55;2015
Assam Down Town University;India;23;2015
Government Medical College;India;66;2015
Technological Educational Institute of Western Greece;Greece;127;2015
Ural State Law University;Russia;4;2015
Centro Universitário Salesiano de São Paulo;Brazil;73;2015
Asossa University;Ethiopia;19;2015
National Institute of Technology, Nara College;Japan;44;2015
Notre Dame of Dadiangas University;Philippines;41;2015
KLS Gogte Institute of Technology;India;35;2015
Lewis University;United States;40;2015
Universidad Metropolitana;Puerto Rico;54;2015
Bombay College of Pharmacy;India;47;2015
Georgia Highlands College;United States;16;2015
Dmytro Motornyi Tavria State Agrotechnological University;Ukraine;22;2015
Centro Universitário do Rio Grande do Norte;Brazil;27;2015
Maulana Azad National Urdu University;India;35;2015
M. Akmullah Bashkir State Pedagogical University;Russia;47;2015
Open University of Tanzania;Tanzania;29;2015
Ho Chi Minh City University of Transport;Vietnam;12;2015
Sardarkrushinagar Dantiwada Agricultural University;India;48;2015
S. Toraighyrov Pavlodar State University;Kazakhstan;25;2015
Qurtuba University of Science and Information Technology;Pakistan;17;2015
Lubbock Christian University;United States;59;2015
Terna Dental College and Hospital;India;29;2015
Mysore Medical College;India;58;2015
Nippon Sport Science University;Japan;48;2015
Universidade de Itaúna;Brazil;38;2015
University of Puerto Rico at Carolina;Puerto Rico;72;2015
Universal Technical Institute;United States;36;2015
Zhejiang Yuexiu University;China;14;2015
Takasaki University of Health and Welfare;Japan;62;2015
Grand Canyon University;United States;42;2015
Lebanese French University;Iraq;6;2015
Central Institute of Technology Kokrajhar;India;25;2015
Rhine-Waal University of Applied Sciences;Germany;37;2015
Bryansk State University;Russia;54;2015
SRM University, Andhra Pradesh;India;3;2015
City College of Dongguan University of Technology;China;19;2015
City of Glasgow College;United Kingdom;12;2015
Shaheed Benazir Bhutto Women University;Pakistan;8;2015
Krishna University;India;41;2015
Indian Institute of Information Technology Vadodara;India;50;2015
Université des Sciences et Techniques de Masuku;Gabon;38;2015
Lesley University;United States;35;2015
South Thames College;United Kingdom;6;2015
Kazi Nazrul University;India;15;2015
Kayseri Üniversitesi;Türkiye;1;2015
Rajiv Gandhi University of Knowledge Technologies;India;61;2015
Georgetown College;United States;42;2015
Breda University of Applied Sciences;The Netherlands;65;2015
United States University;United States;54;2015
Foreign Trade University;Vietnam;28;2015
Siam University;Thailand;60;2015
Mzumbe University;Tanzania;46;2015
Nan Kai University of Technology;Taiwan;52;2015
Trilogi University;Indonesia;19;2015
Miyagi University;Japan;49;2015
Vaidyaratnam P.S. Varier Ayurveda College;India;20;2015
City University College of Science and Technology;Malaysia;2;2015
Centro Universitário Anhanguera;Brazil;42;2015
Galway-Mayo Institute of Technology;Ireland;56;2015
University of Nouakchott Al Aasriya;Mauritania;10;2015
Russian State Geological Prospecting University;Russia;22;2015
Lithuanian University of Educational Sciences;Lithuania;191;2015
Saint - Petersburg State Chemical Pharmaceutical Academy;Russia;29;2015
Institut Agama Islam Negeri Parepare;Indonesia;18;2015
Bronx Community College;United States;29;2015
Drury University;United States;24;2015
Miller College;United States;30;2015
Universitas Ngurah Rai;Indonesia;23;2015
Universitas Panji Sakti;Indonesia;0;2015
National Center of Infectious and Parasitic Diseases;Bulgaria;32;2015
Catholic University of Eastern Africa;Kenya;27;2015
Tokyo Woman's Christian University;Japan;62;2015
Sugiyama Jogakuen University;Japan;43;2015
University of Al Maarif;Iraq;4;2015
Ho Chi Minh University of Banking;Vietnam;18;2015
Sportska Akademija Beograd;Serbia;47;2015
Pingxiang University;China;34;2015
Georgia Tech Lorraine;France;63;2015
Sunderland College;United Kingdom;4;2015
Baba Ghulam Shah Badshah University;India;39;2015
Academy of Christian Humanism University;Chile;53;2015
Salzburg University of Applied Sciences;Austria;51;2015
Tourism College of Zhejiang;China;16;2015
University of Human Development;Iraq;37;2015
Government Medical College Thoothukudi;India;26;2015
Zhejiang Institute of Communications;China;24;2015
National Hsinchu University of Education;Taiwan;125;2015
Saint Anselm College;United States;81;2015
Media Design School;New Zealand;80;2015
Tungnan University;Taiwan;72;2015
Academy of Economic Studies of Moldova;Moldova;52;2015
St. Cyril and St. Methodius University of Veliko Tarnovo;Bulgaria;33;2015
Al Mansour University College;Iraq;13;2015
Mannheim Centre for European Social Research;Germany;35;2015
Southern Polytechnic State University;United States;43;2015
Islamic Azad University Kazeron;Iran;67;2015
International Institute of Information Technology;India;39;2015
University of Santa Monica;United States;49;2015
University of South Florida Sarasota–Manatee;United States;40;2015
Urawa University;Japan;3;2015
Touro University Nevada;United States;37;2015
Randolph–Macon College;United States;39;2015
Hanoi University of Natural Resources and Environment;Vietnam;20;2015
University of Music and Performing Arts Vienna;Austria;23;2015
Ryazan State University;Russia;30;2015
University of Arkansas at Monticello;United States;24;2015
Universidad Técnica Luis Vargas Torres;Ecuador;28;2015
Atlanta University Center;United States;26;2015
WuFeng University;Taiwan;31;2015
National Institute of Technology, Yonago College;Japan;41;2015
Point Loma Nazarene University;United States;38;2015
Presidency University;Bangladesh;41;2015
Mother Teresa Women's University;India;41;2015
Dhurakij Pundit University;Thailand;32;2015
École Normale Supérieure de Kouba;Algeria;58;2015
Syrian Private University;Syria;9;2015
Universitas Gresik;Indonesia;26;2015
University of Bahri;Sudan;39;2015
Caltex Riau Polytechnic;Indonesia;91;2015
Albany Law School;United States;46;2015
Universidad Católica Bolivia San Pablo;Bolivia;89;2015
Fitchburg State University;United States;30;2015
American College;Cyprus;26;2015
Central University of Karnataka;India;35;2015
ICMA Centre;United Kingdom;49;2015
Eastern University;United States;65;2015
German University of Administrative Sciences;Germany;32;2015
Mzuzu University;Malawi;37;2015
Omsk State Pedagogical University;Russia;29;2015
Häme University of Applied Sciences;Finland;18;2015
Windesheim University of Applied Sciences;The Netherlands;73;2015
Government Medical College;India;51;2015
Education Northwest;United States;40;2015
Sichuan Economic Management Cadre College;China;21;2015
Instituto Superior Tecnológico Loja;Ecuador;2;2015
University of Applied Sciences Stralsund;Germany;44;2015
Indiana University Kokomo;United States;32;2015
Skyline University College;United Arab Emirates;11;2015
Universidad Nacional Hermilio Valdizán;Peru;14;2015
University of Lusaka;Zambia;96;2015
Hampden–Sydney College;United States;26;2015
Jiaxing Vocational Technical College;China;49;2015
Universitas Setia Budi;Indonesia;31;2015
University of Celaya;Mexico;48;2015
Atlantic Technological University;Ireland;1;2015
Luhansk State Medical University;Ukraine;17;2015
Institute of Management Sciences Peshawar;Pakistan;36;2015
State University of Physical Education and Sport;Moldova;33;2015
Shepherd University;United States;39;2015
Yokohama University of Pharmacy;Japan;60;2015
Instituto Federal de Educação, Ciência e Tecnologia de Sergipe;Brazil;42;2015
Mediterranean University;Montenegro;43;2015
Tashkent State University of Oriental Studies;Uzbekistan;1;2015
International College of Applied Kinesiology-USA;United States;29;2015
Universitas Dharmawangsa;Indonesia;1;2015
Penza State University of Architecture and Construction;Russia;30;2015
New York State University College of Human Ecology;United States;42;2015
National Taiwan Sport University;Taiwan;65;2015
Indian Institute of Information Technology Guwahati;India;14;2015
KIMEP University;Kazakhstan;34;2015
Westmont College;United States;44;2015
Otago Polytechnic;New Zealand;31;2015
Private University in the Principality of Liechtenstein;Liechtenstein;24;2015
Kaluga State University named after K.E.Tsiolkovski;Russia;33;2015
Showa Women's University;Japan;30;2015
Guru Nanak Institutions;India;28;2015
Belarusian Russian University;Belarus;54;2015
Ivanovo State Power University;Russia;76;2015
All-Russian Research Institute for Optical and Physical Measurements;Russia;38;2015
Guilford College;United States;29;2015
Musashigaoka College;Japan;3;2015
Ho Technical University;Ghana;27;2015
Institut Supérieur d'Agriculture Rhône-Alpes;France;65;2015
Universitas Yapis Papua;Indonesia;41;2015
LaGuardia Community College;United States;76;2015
Universitas Nurtanio;Indonesia;3;2015
Flagler College;United States;32;2015
University Of Transport Technology;Vietnam;6;2015
El Colegio de Sonora;Mexico;39;2015
Instituto Tecnólogico de La Laguna;Mexico;39;2015
Saint Aloysius Gonzaga National University;Peru;22;2015
Odessa National Economics University;Ukraine;15;2015
Vistula University;Poland;75;2015
Institute for Biological Research “Siniša Stanković”;Serbia;45;2015
College of The Bahamas;Bahamas;42;2015
Flame University;India;13;2015
Tianjin University of Sport;China;34;2015
Haute École Pédagogique du Canton de Vaud;Switzerland;53;2015
Instituto Piaget;Portugal;56;2015
Magadh University;India;17;2015
Interfaces, Confinement, Matériaux et Nanostructures;France;45;2015
Ibrahim Badamasi Babangida University;Nigeria;36;2015
Bury College;United Kingdom;38;2015
WSB Merito University in Gdańsk;Poland;68;2015
Centrum Medyczne Kształcenia Podyplomowego;Poland;48;2015
Universidad Autónoma del Caribe;Colombia;94;2015
Saigon University;Vietnam;18;2015
Modern Academy;Egypt;47;2015
HafenCity University Hamburg;Germany;40;2015
Central Police University;Taiwan;35;2015
Volgograd State Pedagogical University;Russia;41;2015
Franciscan University of Steubenville;United States;33;2015
Overseas Chinese University;Taiwan;55;2015
Rayat Bahra University;India;65;2015
Tangshan Normal University;China;58;2015
Deutsch Amerikanisches Institut Saarland;Germany;15;2015
