institution;country;production;year
Universitas Kristen Indonesia;Indonesia;44;2012
Beijing Sport University;China;184;2012
Liaoning University of Technology;China;207;2012
Conway School of Landscape Design;United States;157;2012
Universitas Muhammadiyah Tangerang;Indonesia;11;2012
Mongolian University of Science and Technology;Mongolia;455;2012
Mevlana University;Türkiye;41;2012
Sule Lamido University;Nigeria;0;2012
Lúrio University;Mozambique;2;2012
Cégep de Saint-Laurent;Canada;17;2012
Universidad Metropolitana;Colombia;12;2012
Faculdade Ceres;Brazil;12;2012
Ningbo Academy of Agricultural Sciences;China;15;2012
Ion Mincu University of Architecture and Urbanism;Romania;15;2012
University of the Cordilleras;Philippines;1;2012
Tashkent Institute of Textile and Light Industry;Uzbekistan;6;2012
Jewish Theological Seminary;United States;24;2012
Adrian College;United States;23;2012
Saint Joseph Seminary College;United States;22;2012
Al-Mustafa International University;Iran;18;2012
National Taiwan University of Arts;Taiwan;33;2012
Linguistics University of Nizhny Novgorod;Russia;2;2012
Forschungsinstitut für Kinderernährung;Germany;22;2012
Career Institute Of Medical & Dental Sciences and Hospital;India;19;2012
Government Medical College;India;14;2012
Southern Baptist Theological Seminary;United States;5;2012
Centro Universitário de Lavras;Brazil;34;2012
Universitas Winaya Mukti;Indonesia;3;2012
Corporación Universitaria Iberoamericana;Colombia;22;2012
Arctic State Agrotechnological University;Russia;0;2012
University of Aruba;Aruba;7;2012
SRH Hochschule Heidelberg;Germany;15;2012
Ho Chi Minh City University of Social Sciences and Humanities;Vietnam;12;2012
Al-Farabi College;Saudi Arabia;9;2012
Centro Universitário Assunção;Brazil;17;2012
Louisville Presbyterian Theological Seminary;United States;14;2012
University of the Arts Utrecht;The Netherlands;10;2012
Birthingway College of Midwifery;United States;24;2012
Mie Prefectural College Of Nursing;Japan;7;2012
Algebra University College;Croatia;11;2012
École Normale Supérieure de Tétouan;Morocco;22;2012
Wenzhou University of Technology;China;0;2012
TIAS School for Business and Society;The Netherlands;13;2012
Academy of Finance and Management in Białystok;Poland;28;2012
Kosar University of Bojnord;Iran;1;2012
University of Mobile;United States;9;2012
Catholic University College of Ghana;Ghana;9;2012
Uganda Management Institute;Uganda;12;2012
Mulungushi University;Zambia;0;2012
Rosalind Franklin Institute;United Kingdom;1;2012
Open Polytechnic;New Zealand;31;2012
Mahaveer Academy of Technology and Science University;India;5;2012
Hebrew Union College - Jewish Institute of Religion;United States;9;2012
Limkokwing University of Creative Technology;Malaysia;18;2012
The Ohio State University at Lima;United States;16;2012
Veleučilište Velika Gorica;Croatia;29;2012
St. Catharine College;United States;22;2012
Artifex University;Romania;16;2012
İstanbul Sisli Meslek Yüksekokulu;Türkiye;3;2012
Mission College;United States;22;2012
Universidad Católica Sedes Sapientiae;Peru;13;2012
Haute École Pédagogique Fribourg;Switzerland;21;2012
University of Technology, Mauritius;Mauritius;21;2012
Aichi University of Technology;Japan;26;2012
University of St. Francis;United States;20;2012
Maasai Mara University;Kenya;4;2012
Fundação Técnico Educacional Souza Marques;Brazil;17;2012
John Cabot University;Italy;20;2012
Gardner–Webb University;United States;84;2012
AECC University College;United Kingdom;30;2012
Utah Tech University;United States;18;2012
TransWorld University;Taiwan;56;2012
Academy of Agricultural and Forestry Sciences;Romania;30;2012
Simons Center for Geometry and Physics;United States;19;2012
Państwowa Wyższa Szkoła Zawodowa w Nowym Sączu;Poland;14;2012
Yancheng Vocational Institute of Industry Technology;China;59;2012
University College of Islamabad;Pakistan;4;2012
Institute of Biomedical and Genetic Engineering;Pakistan;17;2012
State Higher Vocational School in Krosno;Poland;21;2012
Federal Institute of Industrial Research Oshodi;Nigeria;11;2012
Shorter College;United States;20;2012
Diamond Harbour Women's University;India;1;2012
University of Applied Sciences and Arts Hildesheim/Holzminden/Göttingen;Germany;27;2012
Hostos Community College;United States;8;2012
Alexandria Higher Institute of Engineering and Technology;Egypt;33;2012
Bromley College of Further and Higher Education;United Kingdom;8;2012
Mordovia State Pedagogical Institute named after ME Evseveva;Russia;3;2012
University Pathologists;United States;25;2012
Faculdade de Direito de Vitória;Brazil;18;2012
University of Applied Sciences Kufstein;Austria;25;2012
Kokusai Junior College;Japan;25;2012
IMC University of Applied Sciences Krems;Austria;12;2012
Shahid Sattari University of Aeronautical Engineering;Iran;11;2012
Gifu College of Nursing;India;1;2012
Bangkokthonburi University;Thailand;7;2012
Institut des Arts de Diffusion;Belgium;7;2012
Royal Academy of Music;Denmark;6;2012
Kujawy and Pomorze University in Bydgoszcz;Poland;32;2012
Banking University;Ukraine;4;2012
Universidad Nacional del Santa;Peru;4;2012
International School of Management;France;33;2012
Union University;Serbia;24;2012
Faculdade Patos de Minas - FPM;Brazil;0;2012
Marymount Manhattan College;United States;42;2012
Wycliffe College;Canada;16;2012
Cape Coast Technical University;Ghana;6;2012
Universitas Quality;Indonesia;1;2012
University of East Asia;Japan;2;2012
Universidad Nacional Experimental Rafael María Baralt;Venezuela;23;2012
École Normale Supérieure de Constantine;Algeria;3;2012
Colombian Army Military Academy "General José María Córdova";Colombia;13;2012
A*STAR Graduate Academy;Singapore;28;2012
Primeasia University;Bangladesh;13;2012
Antioch University New England;United States;20;2012
Rhema University;Nigeria;15;2012
National Institute of Technology, Hakodate College;Japan;21;2012
Hochschule für bildende Künste;Germany;1;2012
Nagoya University of Commerce and Business;Japan;9;2012
Catholic Theological Union;United States;17;2012
Massachusetts School of Law;United States;13;2012
Kajaani University of Applied Sciences;Finland;23;2012
Karelia University of Applied Sciences;Finland;20;2012
Swiss School of Public Health;Switzerland;12;2012
HES-SO Fribourg;Switzerland;4;2012
Universitas Ratu Samban;Indonesia;2;2012
College of Nursing in Celje;Slovenia;13;2012
Institute of Transport Engineering;Russia;30;2012
Japan Coast Guard Academy;Japan;11;2012
Rangaraya Medical College;India;7;2012
Atmiya University;India;9;2012
Russian State University of Tourism and Service;Russia;4;2012
College of Business Education;Tanzania;4;2012
Conestoga College;Canada;11;2012
Bunkyo Gakuin University;Japan;25;2012
Stockport College;United Kingdom;7;2012
Université Evangélique en Afrique;DR Congo;1;2012
D.A.V Centenary Dental College;India;38;2012
Pacific Northwest University of Health Sciences;United States;12;2012
Red Cross University College of Nursing;Sweden;15;2012
University of Andorra;Andorra;19;2012
University of Fairfax;United States;23;2012
Ubon Ratchathani Rajabhat University;Thailand;10;2012
Private Institution “Karaganda University of Kazpotrebsoyuz”;Kazakhstan;1;2012
Sokhumi State University;Georgia;9;2012
Universidad Intercontinental;Mexico;6;2012
Hannan University;Japan;27;2012
Parsons School of Design;United States;34;2012
University "Eftimie Murgu" of Reşiţa;Romania;26;2012
American Jewish University;United States;24;2012
SRH University Berlin;Germany;10;2012
Université Ouaga II;Burkina Faso;7;2012
Belarusian State Economic University;Belarus;8;2012
University of Curaçao;Curaçao;9;2012
University of Shkodra "Luigj Gurakuqi";Albania;24;2012
Avila University;United States;17;2012
National University Bangladesh;Bangladesh;19;2012
Harlow College;United Kingdom;4;2012
Perm Military Institute;Russia;1;2012
Foundation University;Philippines;21;2012
Eastern University;Bangladesh;24;2012
Texas A&M University – Texarkana;United States;11;2012
Dillard University;United States;9;2012
North Park University;United States;17;2012
Hsing Wu University;Taiwan;53;2012
Universitas Suryadarma;Indonesia;2;2012
Kauno kolegija Higher Education Institution;Lithuania;26;2012
Islamic Azad University of Sabzevar;Iran;27;2012
Rongo University;Kenya;9;2012
Universidad Dr. José Gregorio Hernández;Venezuela;38;2012
Nakhchivan State University;Azerbaijan;7;2012
Lagos State Polytechnic;Nigeria;23;2012
ESIEA University;France;33;2012
Bethel College;United States;5;2012
Islamic Azad University, Bonab Branch;Iran;35;2012
Pädagogische Hochschule FHNW;Switzerland;11;2012
Bermuda College;Bermuda;6;2012
Bhagat Phool Singh Mahila Vishwavidyalaya;India;13;2012
Kazimieras Simonavičius University;Lithuania;2;2012
Metropolitan University;Serbia;11;2012
Osaka Gakuin University;Japan;18;2012
Scottsdale Community College;United States;25;2012
Technological University of Tajikistan;Tajikistan;13;2012
University of Art and Design Offenbach;Germany;22;2012
Azerbaijan University of Architecture and Construction;Azerbaijan;8;2012
NLA University College;Norway;10;2012
Crawford University;Nigeria;14;2012
Uganda Christian University;Uganda;13;2012
Tohoku Bunka Gakuen University;Japan;29;2012
Tokai Gakuen University;Japan;19;2012
Universidad Iberoamericana;Dominican Republic;7;2012
Centro Universitário da Fundação Educacional de Barretos;Brazil;32;2012
Hunan Vocational College of Safety Technology;China;21;2012
National Institute of Advanced Manufacturing Technology;India;8;2012
Royal Military Academy Sandhurst;United Kingdom;18;2012
Altai State Pedagogical University;Russia;7;2012
Universidad Adventista del Plata;Argentina;8;2012
École Supérieure des Multimédia, Informatique & Réseaux;Morocco;43;2012
European University;Ukraine;4;2012
All-Russia Thermal Engineering Institute;Russia;26;2012
Universidad Europea de Canarias;Spain;6;2012
Russell Sage College;United States;3;2012
École nationale d'administration;France;21;2012
Tehničko Veleučilište u Zagrebu;Croatia;26;2012
Rajagiri College of Social Sciences (Autonomous);India;9;2012
Karshi State Technical University;Uzbekistan;2;2012
University of Puerto Rico at Arecibo;Puerto Rico;19;2012
Mircea cel Batran Naval Academy;Romania;1;2012
Akademia Łomżyńska;Poland;16;2012
Landesinstitut für Lehrerbildung und Schulentwicklung;Germany;7;2012
Oulu University of Applied Sciences;Finland;13;2012
Turkish Military Academy;Türkiye;30;2012
Universidad Nacional de Tumbes;Peru;4;2012
State Agrarian University of Moldova;Moldova;27;2012
University of Mary Hardin–Baylor;United States;29;2012
Haaga-Helia University of Applied Sciences;Finland;3;2012
Centro Universitário Claretiano;Brazil;17;2012
Kabardino-Balkar State Agrarian University;Russia;2;2012
Universidad Inca Garcilaso de la Vega;Peru;10;2012
Institute of Information Security;Japan;17;2012
Harper College;United States;10;2012
Yang-En University;China;28;2012
Sri Aurobindo Institute of Technology;India;28;2012
T.K.M. College of Arts and Science;India;11;2012
Columbia Theological Seminary;United States;8;2012
Neumann University;United States;12;2012
Institut Africain d'Informatique;Gabon;20;2012
Bronisław Markiewicz State Higher School of Technology and Economics in Jarosław;Poland;20;2012
De La Salle University – Dasmariñas;Philippines;6;2012
Fountain University;Nigeria;20;2012
Virginia Wesleyan College;United States;43;2012
Intellectual Property Institute;Slovenia;18;2012
Academy of Fine Arts in Katowice;Poland;23;2012
Rama Dental College Hospital & Research Centre;India;20;2012
University of Educational Management;Ukraine;4;2012
Guangdong Technical College of Water Resources and Electric Engineering;China;35;2012
Classic Private University;Ukraine;12;2012
Plateau State University;Nigeria;3;2012
Birmingham–Southern College;United States;22;2012
Academy of Labour and Social Relations;Russia;3;2012
Universitas Kapuas Sintang;Indonesia;0;2012
Institut Supérieur de Commerce et d'Administration des Entreprises;Morocco;21;2012
International University of Kyrgyzstan;Kyrgyzstan;1;2012
Instituto Superior de Educação do Rio de Janeiro;Brazil;9;2012
Universidad Ateneo de Monterrey;Mexico;18;2012
Belarusian State University of Transport;Belarus;21;2012
Sullivan University;United States;17;2012
United Nations University Institute on Globalization, Culture and Mobility;Spain;51;2012
Vinh Long University of Technology Education;Vietnam;1;2012
Henan Nonferrous Metals Geological Exploration Institute;China;42;2012
Ukrainian Military Medical Academy;Ukraine;2;2012
Aino University;Japan;25;2012
Anan National College of Technology;Japan;12;2012
NHL Stenden University of Applied Sciences;The Netherlands;0;2012
The Federal Polytechnic Ilaro;Nigeria;5;2012
Rivier University;United States;14;2012
Federal Polytechnic Nekede;Nigeria;5;2012
Universitas 45 Mataram;Indonesia;1;2012
Kyoto Seika University;Japan;11;2012
Elmira College;United States;15;2012
Apollonia University;Romania;17;2012
Northern University;Pakistan;4;2012
Université d'Agriculture de Kétou;Benin;2;2012
Universidad Politécnica de Tulancingo;Mexico;16;2012
Centro Universitário Moura Lacerda;Brazil;35;2012
École nationale supérieure de chimie de Mulhouse;France;10;2012
TATI University College;Malaysia;22;2012
Hiroshima Kokusai Gakuin University;Japan;33;2012
Penza State Agricultural Academy;Russia;4;2012
Emirates College for Advanced Education;United Arab Emirates;17;2012
Technological University of Choco;Colombia;21;2012
École Pour l'Informatique et les Techniques Avancées;France;8;2012
