institution;country;production;year
Technological and Higher Education Institute of Hong Kong;Hong Kong;27;2014
Bodoland University;India;11;2014
Tashkent Institute of Architecture and Civil Engineering;Uzbekistan;4;2014
Academy of Management of the Interior Ministry of Russia;Russia;2;2014
Faculdade de Pato Branco;Brazil;14;2014
Instituto Tecnológico de Aguascalientes;Mexico;40;2014
Pyatigorsk Medical and Pharmaceutical Institute - branch of Volgograd State Medical University;Russia;1;2014
College of St. Scholastica;United States;18;2014
Philippine Christian University;Philippines;2;2014
National Institute of Technology, Oshima College;Japan;18;2014
University of St. Augustine for Health Sciences;United States;6;2014
Nizhny Novgorod State University of Architecture and Civil Engineering;Russia;25;2014
Instituto Tecnológico de Tepic;Mexico;16;2014
Center for Excellence in Basic Sciences;India;28;2014
Kazakh National Women's Teacher Training University;Kazakhstan;3;2014
Kurashiki University of Science and the Arts;Japan;14;2014
Seinan Gakuin University;Japan;28;2014
Saint Vincent College;United States;25;2014
CBS International Business School;Germany;29;2014
Institute of Economics and Management;Russia;31;2014
Islamic Azad University of Birjand;Iran;48;2014
Southwest Center for Educational Excellence;United States;19;2014
Universidad Agraria del Ecuador;Ecuador;4;2014
Maharashtra Animal and Fishery Sciences University;India;19;2014
Nizhny Novgorod Academy of the Ministry of Internal Affairs of Russia;Russia;10;2014
Bolivarian University of Venezuela;Venezuela;35;2014
Lipetsk State Pedagogical University;Russia;14;2014
Universitas Bondowoso;Indonesia;6;2014
Universitas Kebangsaan Republik Indonesia;Indonesia;3;2014
AISECT University;India;8;2014
Istanbul Kent University;Türkiye;1;2014
Central American University;Nicaragua;38;2014
College for Management in Tourism and Informatics in Virovitica;Croatia;44;2014
Fundación Universitaria Juan N. Corpas;Colombia;8;2014
Universidad Estatal de Sonora;Mexico;36;2014
Aurora University;United States;25;2014
West Virginia University Institute of Technology;United States;21;2014
Huntington University;United States;24;2014
Manhattanville College;United States;19;2014
Inha Technical College;South Korea;63;2014
National Sports Academy Vassil Levski;Bulgaria;13;2014
Universidad Filadelfia de México;Mexico;29;2014
Kurume Institute of Technology;Japan;10;2014
University of Library Studies and Information Technologies;Bulgaria;15;2014
Moscow State Institute of Culture;Russia;9;2014
Ider University;Mongolia;25;2014
Orel State Agrarian University;Russia;4;2014
Universitas Wisnuwardhana Malang;Indonesia;7;2014
Hubei Urban Construction Vocational and Technological College;China;29;2014
Kostanay State University A Baitursynov;Kazakhstan;13;2014
Rufus Giwa Polytechnic;Nigeria;28;2014
College of Saint Rose;United States;30;2014
Universidad Politécnica Estatal del Carchi;Ecuador;17;2014
Univerzitet u Novom Pazaru;Serbia;35;2014
JAMK University of Applied Sciences;Finland;18;2014
Instituto Federal do Amapá;Brazil;20;2014
National Institute of Technology, Kochi College;Japan;25;2014
Universidad Técnica Federico Santa María;Ecuador;19;2014
Istituto Nazionale di Fisica Nucleare, Gruppo Collegato di Salerno;Italy;19;2014
Sheridan College;Canada;31;2014
Surya University;Indonesia;63;2014
Nelson Marlborough Institute of Technology;New Zealand;15;2014
Nassau Community College;United States;31;2014
Dr. K.N.Modi University;India;45;2014
Wright Institute;United States;39;2014
Hanoi School Of Public Health;Vietnam;36;2014
Upsala College;United States;1;2014
Ripon College;United States;16;2014
University of the Autonomous Regions of the Nicaraguan Caribbean Coast;Nicaragua;27;2014
Lander University;United States;17;2014
Faculdade Cásper Líbero;Brazil;23;2014
St. Augustine College;United States;10;2014
Thai Nguyen University Of Education;Vietnam;7;2014
Institute of Southern Punjab;Pakistan;9;2014
Tay Bac University;Vietnam;17;2014
Komsomolsk-on-Amur State Technical University;Russia;29;2014
University of Yangon;Myanmar;14;2014
Molloy College;United States;24;2014
Kagoshima Prefectural College;Japan;19;2014
Wartburg College;United States;25;2014
Prescott College;United States;26;2014
Universitas Subang;Indonesia;6;2014
Lake Superior State University;United States;20;2014
Nuh Naci Yazgan University;Türkiye;19;2014
George Enescu University of Arts of Iași;Romania;18;2014
Notre Dame University;Philippines;26;2014
Bexley Hall;United States;25;2014
Shaanxi Railway Institute;China;28;2014
Navoi State University;Uzbekistan;4;2014
Uganda Martyrs University;Uganda;9;2014
Kharkiv National University of Construction and Architecture;Ukraine;9;2014
Universidad Tecnológica de El Salvador;El Salvador;24;2014
Institución Universitaria de Envigado;Colombia;40;2014
Anatolia College;Greece;21;2014
Caucasus University;Georgia;8;2014
German University of Technology;Oman;31;2014
National Taiwan University of Sport;Taiwan;22;2014
University of Haiti;Haiti;27;2014
Shandong Geological Sciences Institute;China;38;2014
Instituto Superior de Contabilidade e Administração de Coimbra;Portugal;36;2014
Matsumoto University;Japan;27;2014
Sultan Abdul Halim Mu'adzam Shah International Islamic University;Malaysia;18;2014
Center for Advanced Energy Studies;United States;29;2014
Šibenik University of Applied Sciences;Croatia;41;2014
St. Petersburg College;United States;21;2014
East Central University;United States;10;2014
University College Capital;Denmark;36;2014
Jesuit School of Philosophy and Theology;Brazil;16;2014
St. Paul's University;Kenya;1;2014
Yanbu Industrial College;Saudi Arabia;11;2014
Azrieli College of Engineering Jerusalem;Israel;54;2014
Chhattisgarh Swami Vivekanand Technical University;India;42;2014
Chancellor University;United States;11;2014
Universitas Kader Bangsa;Indonesia;0;2014
Universitas Islam Negeri Datokarama Palu;Indonesia;0;2014
MF Norwegian School of Theology, Religion and Society;Norway;23;2014
Institute of Technical Education;Singapore;55;2014
Ave Maria University;United States;19;2014
Bellevue University;United States;15;2014
Morinomiya University of Medical Sciences;Japan;17;2014
American University in Bulgaria;Bulgaria;23;2014
Mountain View College;United States;18;2014
Udon Thani Rajabhat University;Thailand;42;2014
Wako University;Japan;16;2014
American University of Madaba;Jordan;13;2014
Kherson State Maritime Academy;Ukraine;3;2014
University of Liepāja;Latvia;40;2014
Thai Moogambigai Dental College and Hospital;India;48;2014
Jiangxi Academy of Forestry;China;31;2014
Los Angeles Pierce College;United States;12;2014
Owens Community College;United States;6;2014
Dowling College;United States;42;2014
Dr. R. Ahmed Dental College and Hospital;India;22;2014
Macao University of Tourism;Macao;36;2014
Psychologische Hochschule Berlin;Germany;20;2014
Armed Forces Medical College;Bangladesh;20;2014
Universitas Gorontalo;Indonesia;6;2014
Royal University of Phnom Penh;Cambodia;30;2014
Brigham Young University–Hawaii;United States;19;2014
Alcorn State University;United States;25;2014
Karatina University;Kenya;22;2014
DeVry University;United States;44;2014
Atlântica Instituto Universitário;Portugal;17;2014
Corporación Universitaria Americana;Colombia;23;2014
Henan Radio and Television University;China;57;2014
Everett Community College;United States;6;2014
University of Applied Sciences Rapperswil;Switzerland;39;2014
Rajarajeswari Dental College and Hospital;India;48;2014
Rai University;India;4;2014
Collegium Civitas;Poland;43;2014
Universidad Hispanoamerica;Costa Rica;13;2014
Nakhon Phanom University;Thailand;27;2014
Stevenson University;United States;33;2014
Kadi Sarva Vishwavidyalaya;India;50;2014
Russian Foreign Trade Academy;Russia;12;2014
Dr. NTR University of Health Sciences;India;43;2014
Open International University of Human Development Ukraine;Ukraine;10;2014
University of Kabianga;Kenya;20;2014
Universidad Católica de Oriente;Colombia;40;2014
Bridgewater College;United States;29;2014
Life Science Zurich;Switzerland;26;2014
KROK University;Ukraine;0;2014
Instituto Tecnológico de León;Mexico;24;2014
Institut Mines-Télécom Business School;France;19;2014
Ahfad University for Women;Sudan;26;2014
Republic Polytechnic;Singapore;40;2014
Center for Coastal Studies;United States;19;2014
Indonesia International Institute for Life Sciences;Indonesia;8;2014
Program Systems Institute of RAS;Russia;13;2014
Politeknik STIA LAN Jakarta;Indonesia;3;2014
Kyrgyz National University;Kyrgyzstan;10;2014
Technological Educational Institute of Peloponnese;Greece;40;2014
Hartford Seminary;United States;12;2014
Binzhou Technician College;China;28;2014
Phuket Rajabhat University;Thailand;15;2014
Rani Channamma University, Belagavi;India;30;2014
International Sakharov Environmental Institute;Belarus;13;2014
Academy of Fine Arts Vienna;Austria;18;2014
Our Lady of the Lake University;United States;15;2014
Yukon University;Canada;20;2014
Government College Kodanchery;India;24;2014
National Advanced School of Public Works;Cameroon;26;2014
International House;Portugal;12;2014
Maharshi Dayanand Saraswati University;India;38;2014
Gulf University;Serbia;8;2014
Chiang Mai Rajabhat University;Thailand;21;2014
Nile Valley University;Sudan;5;2014
Arcada University of Applied Sciences;Finland;52;2014
Université des Montagnes;Cameroon;28;2014
Kanyakumari Government Medical College;India;16;2014
Kirinyaga University;Kenya;8;2014
Islamic Azad University of Mahabad;Iran;63;2014
J. S. Ayurveda Mahavidyalaya and P.D. Patel Ayurveda Hospital;India;9;2014
Universidad Nacional de Ucayali;Peru;11;2014
Anhui Institute of Information Technology;China;18;2014
Sochi State University;Russia;16;2014
École de l'air et de l'espace;France;15;2014
Irvine Valley College;United States;17;2014
International University of Africa;Sudan;16;2014
Achievers University;Nigeria;26;2014
Higher Institute of Food Industries of Tunis;Tunisia;38;2014
Université catholique de lyon;France;20;2014
Institut Barcelona d'Estudis Internacionals;Spain;29;2014
West Bengal University of Health Sciences;India;54;2014
International University of the Caribbean;Jamaica;9;2014
Zanzibar University;Tanzania;13;2014
Universitas Iqra Buru;Indonesia;2;2014
State University of Intelligent Technologies and Telecommunications;Ukraine;29;2014
Hassania School of Public Works;Morocco;31;2014
Al-Qasemi Academic College of Education;Israel;35;2014
Central Mindanao University;Philippines;17;2014
Madhya Pradesh Bhoj Open University;India;4;2014
Burgas Free University;Bulgaria;21;2014
National Institute of Technology, Asahikawa College;Japan;31;2014
Indian Institute of Advanced Research;India;7;2014
Orenburg State Pedagogical University;Russia;7;2014
Perm State Humanitarian-Pedagogical University;Russia;31;2014
Catholic University Los Angeles of Chimbote;Peru;79;2014
Mariupol State University;Ukraine;5;2014
Catholic University of Central Africa;Cameroon;15;2014
Mahindra University;India;9;2014
Holy Family Red Crescent Medical College;Bangladesh;25;2014
Lithuanian Institute of History;Lithuania;28;2014
JRE Group of Institutions;India;38;2014
The Polytechnic Ibadan;Nigeria;32;2014
Indian Institute of Information Technology, Nagpur;India;7;2014
İstanbul Esenyurt Üniversitesi;Türkiye;2;2014
Kent State University at Stark;United States;24;2014
Cebu Normal University;Philippines;19;2014
AAB College;Kosovo;8;2014
Goa Dental College and Hospital;India;38;2014
Loughborough College;United Kingdom;10;2014
Amazon National University of Madre de Dios;Peru;8;2014
Institut Supérieur de Technique Médicale;DR Congo;15;2014
Kannur Medical College;India;44;2014
Virginia Institute of Marine Science;United States;32;2014
Jissen Women's University;Japan;24;2014
Massachusetts Academy of Math and Science;United States;29;2014
University of Fiji;Fiji;28;2014
Father Muller Homoeopathic Medical College;India;8;2014
Universidad Autónoma Latinoamericana;Colombia;43;2014
Carlos Albizu University;Puerto Rico;24;2014
Lahore Leads University;Pakistan;27;2014
Universitas Tamansiswa Padang;Indonesia;20;2014
Károly Róbert University College;Hungary;23;2014
Universidad Metropolitana de Honduras;Honduras;27;2014
Niels Brock;Denmark;20;2014
Zhejiang Tongji Vocational College of Science and Technology;China;21;2014
Dongguk University WISE;South Korea;31;2014
Hamdan Bin Mohammed Smart University;United Arab Emirates;22;2014
Sukhoi State Technical University of Gomel;Belarus;12;2014
Rajarshee Chhatrapati Shahu Maharaj Government Medical College and CPR Hospital Kolhapur;India;19;2014
Blagoveschensk State Pedagogical University;Russia;11;2014
Kaye Academic College of Education;Israel;19;2014
University of Applied Sciences Wedel;Germany;24;2014
Universidad del Valle;Nicaragua;23;2014
Johnson & Wales University;United States;29;2014
National University of Samoa;Samoa;16;2014
Yunnan Vocational College of Mechanical and Electrical Technology;China;17;2014
Universidad de la Sierra;Mexico;28;2014
Universitas Katolik Darma Cendika;Indonesia;10;2014
Can Tho University of Medicine and Pharmacy;Vietnam;8;2014
Europa-Institut;Germany;17;2014
Universitas Ibnu Chaldun Jakarta;Indonesia;1;2014
